"","V1","V2","V3","V4"
"result.116",0.00189393957679342,2.53641216736699,2.50286106375236,2.59425099550227
"result.117",-0.00282249081184641,2.5565142366218,2.53286180388366,2.59967379502097
"result.118",-0.0041196568208125,2.5269317468905,2.4691701006965,2.46763044832502
"result.119",0.00561003732891933,2.66441869803435,2.59904146808434,2.74072760361231
"result.120",-0.00172406946633077,2.55898141224281,2.50515421296162,2.56772949872304
"result.121",0.00127821947688048,2.5048185871013,2.44341338408141,2.46194623093363
"result.122",-0.000870536967760721,2.59602293783186,2.5012215541787,2.53537591746733
"result.123",-0.00225001634650317,2.52070142016589,2.4354403579661,2.42882773105767
"result.124",0.00298998012897714,2.49972709630278,2.44166870002187,2.41150618929965
"result.125",-0.00207926479077462,2.4838079295281,2.40573777887957,2.40687599469844
"result.126",0.00309165088116341,2.57725384827814,2.45841441358842,2.46253157425554
"result.127",-0.0076344491371396,2.59842893208905,2.5597754853427,2.68705472369954
"result.128",-0.00489638216145974,2.61024952984439,2.54897329322503,2.61014761155388
"result.129",0.0017165199866848,2.55310244032814,2.54858354911099,2.56162716516478
"result.130",-0.00342835515579226,2.48821913548563,2.43347548996742,2.44479367331862
"result.131",-0.000438469707437175,2.56406807595968,2.51572896824434,2.57888337284089
"result.132",0.00395123008356207,2.58842016619425,2.54265140878493,2.65051743155026
"result.133",0.00340399009397156,2.5520519364616,2.47796153878899,2.57842548503188
"result.134",-0.00836272589624649,2.60700954877681,2.52711114482512,2.57438227050156
"result.135",-0.00321747627255472,2.51963242128461,2.46817237323003,2.50623879337607
"result.136",0.0005175920516227,2.5812293856861,2.53114217369627,2.53451163144109
"result.137",0.00733765262527397,2.55655596133188,2.50739900498151,2.51761068373074
"result.138",0.00243201859240425,2.57412723612871,2.54971835023885,2.66476191319886
"result.139",0.0112423633616614,2.6174648273027,2.50969557490473,2.59916209330556
"result.140",-0.000505519013110737,2.62064839454419,2.48945110673716,2.5682707448989
"result.141",-0.00460037685631775,2.58251610298619,2.5095766111081,2.53210402394546
"result.142",0.00615836754502987,2.54998684870715,2.51631955273192,2.52638034361331
"result.143",-0.00101228343323829,2.65665761296955,2.53283337030312,2.61776070604072
"result.144",0.0043227171867202,2.58456203163997,2.4931498423981,2.54671645179721
"result.145",-0.00427600618225273,2.5626828111607,2.50561655884157,2.5592678493505
"result.146",-0.00509354576813648,2.50926090900372,2.44581294825735,2.44594959870122
"result.147",-0.00331620448104419,2.55770099927275,2.4693914148728,2.45751706713643
"result.148",-0.00302499032055428,2.48176459716683,2.42510784389996,2.37644508719074
"result.149",-0.00130986069659619,2.56212870120864,2.49343927529741,2.54985295648074
"result.150",-0.00512074476641657,2.55191488110631,2.5148576143523,2.54647782917129
"result.151",0.00167521746156313,2.63787168182981,2.55692163890263,2.69840140414112
"result.152",0.0042923999381707,2.49688943401588,2.46284641361726,2.51215314085118
"result.153",0.000487005104773919,2.56568712322917,2.53544575832961,2.61682010378977
"result.154",-0.00262495346607387,2.49861550673856,2.46204854703496,2.48447782953475
"result.155",-0.00083380896903803,2.54707398482484,2.5419949461754,2.49901003172026
"result.156",0.00123449409014092,2.57916123727064,2.46040648491402,2.55540135702238
"result.157",-0.00419066577429199,2.58975627770923,2.48372557673096,2.51153326970825
"result.158",0.00248908759891499,2.57515982032271,2.55294584075448,2.58699639932357
"result.159",-0.000165228098511739,2.63033514586727,2.54528770469203,2.61045059266237
"result.160",-0.00641901446834195,2.49969914813189,2.49795761351067,2.50519247784054
